OrderID,Customer_Name,Category,Sub_Category,City,Order_Date, Order_Year,Order_Month, Order_Quarter,Region,Sales,Discount,Profit,State
OD8233,Vince,Bakery,Breads & Buns,Unknown,2015-02-12,2015,Feb,Q1,Others,973,0.15,243.25,Andhra Pradesh
OD8234,Hussain,"Eggs, Meat & Fish",Chicken,Patna,2016-09-11,2016,Sep,Q3,East,1836,0.29,201.96,Bihar
OD8235,Hafiz,Snacks,Chocolates,Bhopal,2015-04-04,2015,Apr,Q2,Central,983,0.22,403.03,Madhya Pradesh
OD8236,Vidya,"Eggs, Meat & Fish",Fish,Mumbai,2019-06-05,2019,Jun,Q2,West,2317,0.13,949.97,Maharashtra
OD8237,Anu,Food Grains,Rice,Mumbai,2019-06-09,2019,Jun,Q2,West,981,0.18,176.58,Maharashtra
OD8238,Jonas,"Eggs, Meat & Fish",Mutton,Jaipur,2017-11-06,2017,Nov,Q4,West,889,0.21,293.37,Rajasthan
OD8239,Vince,Oil & Masala,Edible Oil & Ghee,Lucknow,2017-12-09,2017,Dec,Q4,North,1772,0.22,708.8,Uttar Pradesh
OD8240,Veena,Fruits & Veggies,Fresh Vegetables,Bhopal,2017-01-06,2017,Jan,Q1,Central,2299,0.22,988.57,Madhya Pradesh
OD8241,Sharon,"Eggs, Meat & Fish",Mutton,Amritsar,2017-08-04,2017,Aug,Q3,North,2215,0.17,841.7,Punjab
OD8242,Suresh,Oil & Masala,Masalas,Shimla,2019-02-12,2019,Feb,Q1,North,1569,0.31,329.49,Himachal Pradesh
OD8243,Jonas,Fruits & Veggies,Fresh Vegetables,Bhopal,2016-05-08,2016,May,Q2,Central,2022,0.3,181.98,Madhya Pradesh
OD8244,Amrish,Beverages,Soft Drinks,Lucknow,2018-05-01,2018,May,Q2,North,506,0.18,65.78,Uttar Pradesh
OD8245,Ramesh,Fruits & Veggies,Organic Vegetables,Kochi,2017-07-09,2017,Jul,Q3,South,2174,0.31,934.82,Kerala
OD8246,Mathew,"Eggs, Meat & Fish",Chicken,Lucknow,2017-03-12,2017,Mar,Q1,North,1520,0.33,684,Uttar Pradesh
OD8247,Haseena,Fruits & Veggies,Fresh Fruits,Patna,2019-02-12,2019,Feb,Q1,East,1557,0.15,513.81,Bihar
OD8248,Harish,Bakery,Breads & Buns,Bhopal,2019-05-11,2019,May,Q2,Central,1650,0.29,643.5,Madhya Pradesh
OD8249,Hafiz,Bakery,Breads & Buns,Mumbai,2015-07-04,2015,Jul,Q3,West,2156,0.2,754.6,Maharashtra
OD8250,Komal,Bakery,Cakes,Lucknow,2018-07-07,2018,Jul,Q3,North,2500,0.13,225,Uttar Pradesh
OD8251,Ridhesh,"Eggs, Meat & Fish",Mutton,Bengaluru,2019-06-05,2019,Jun,Q2,South,1719,0.22,653.22,Karnataka
OD8252,Veena,Snacks,Noodles,Amritsar,2016-09-03,2016,Sep,Q3,North,1192,0.13,202.64,Punjab
OD8253,Alan,Beverages,Health Drinks,Kochi,2019-06-09,2019,Jun,Q2,South,2412,0.3,675.36,Kerala
OD8254,Veronica,Food Grains,Dals & Pulses,Unknown,2016-12-11,2016,Dec,Q4,Others,1784,0.1,588.72,Andhra Pradesh
OD8255,Arvind,Beverages,Soft Drinks,Gurugram,2019-04-10,2019,Apr,Q2,North,1721,0.32,206.52,Haryana
OD8256,Shah,Snacks,Noodles,Kochi,2015-01-07,2015,Jan,Q1,South,2150,0.17,602,Kerala
OD8257,Hussain,Snacks,Chocolates,Unknown,2018-03-11,2018,Mar,Q1,Others,508,0.2,45.72,Andhra Pradesh
OD8258,Sudha,Snacks,Cookies,Unknown,2019-08-10,2019,Aug,Q3,Others,1291,0.34,516.4,Andhra Pradesh
OD8259,Adavan,Bakery,Breads & Buns,Amritsar,2018-04-06,2018,Apr,Q2,North,2189,0.15,350.24,Punjab
OD8260,Sheeba,Snacks,Chocolates,Shimla,2020-06-04,2020,Jun,Q2,North,2025,0.25,830.25,Himachal Pradesh
OD8261,Mathew,Snacks,Chocolates,Kochi,2020-03-05,2020,Mar,Q1,South,1693,0.28,457.11,Kerala
OD8262,Komal,Snacks,Noodles,Jaipur,2018-03-12,2018,Mar,Q1,West,1301,0.17,312.24,Rajasthan
OD8263,Peer,"Eggs, Meat & Fish",Chicken,Lucknow,2017-04-10,2017,Apr,Q2,North,1319,0.25,197.85,Uttar Pradesh
OD8264,Yusuf,Snacks,Cookies,Unknown,2017-03-12,2017,Mar,Q1,Others,1551,0.15,573.87,Andhra Pradesh
OD8265,Willams,Fruits & Veggies,Organic Fruits,Gurugram,2019-03-06,2019,Mar,Q1,North,551,0.18,165.3,Haryana
OD8266,Amrish,Snacks,Cookies,Bhopal,2017-04-01,2017,Apr,Q2,Central,1814,0.16,253.96,Madhya Pradesh
OD8267,Vinne,Fruits & Veggies,Organic Vegetables,Bhopal,2018-11-12,2018,Nov,Q4,Central,1336,0.15,561.12,Madhya Pradesh
OD8268,Vidya,Bakery,Breads & Buns,Lucknow,2018-08-11,2018,Aug,Q3,North,1065,0.18,287.55,Uttar Pradesh
OD8269,Hussain,Snacks,Chocolates,Mumbai,2018-02-05,2018,Feb,Q1,West,525,0.27,215.25,Maharashtra
OD8270,Amrish,Snacks,Chocolates,Shimla,2018-07-03,2018,Jul,Q3,North,2437,0.2,804.21,Himachal Pradesh
OD8271,Willams,Fruits & Veggies,Organic Fruits,Gurugram,2018-03-12,2018,Mar,Q1,North,2218,0.27,931.56,Haryana
OD8272,Amrish,Bakery,Cakes,Ranchi,2017-10-09,2017,Oct,Q4,East,1944,0.22,505.44,Jharkhand
OD8273,Sharon,"Eggs, Meat & Fish",Fish,Ranchi,2019-03-06,2019,Mar,Q1,East,865,0.26,380.6,Jharkhand
OD8274,Muneer,Food Grains,Dals & Pulses,Bengaluru,2018-10-09,2018,Oct,Q4,South,531,0.23,31.86,Karnataka
OD8275,Yusuf,"Eggs, Meat & Fish",Mutton,Dehradun,2015-01-11,2015,Jan,Q1,North,2013,0.17,442.86,Uttarakhand
OD8276,Arvind,Bakery,Biscuits,Bhopal,2018-09-11,2018,Sep,Q3,Central,1656,0.14,579.6,Madhya Pradesh
OD8277,Alan,"Eggs, Meat & Fish",Eggs,Lucknow,2015-03-04,2015,Mar,Q1,North,2209,0.1,706.88,Uttar Pradesh
OD8278,Hafiz,"Eggs, Meat & Fish",Fish,Bhopal,2018-12-11,2018,Dec,Q4,Central,690,0.2,172.5,Madhya Pradesh
OD8279,Adavan,Oil & Masala,Spices,Ahmedabad,2018-08-11,2018,Aug,Q3,West,1492,0.17,149.2,Gujarat
OD8280,Esther,Oil & Masala,Masalas,Bhopal,2018-08-10,2018,Aug,Q3,Central,868,0.21,260.4,Madhya Pradesh
OD8281,Amy,Beverages,Health Drinks,Amritsar,2017-09-02,2017,Sep,Q3,North,671,0.25,201.3,Punjab
OD8282,Verma,Beverages,Soft Drinks,Unknown,2018-09-03,2018,Sep,Q3,Others,521,0.24,182.35,Andhra Pradesh
OD8283,Veena,Fruits & Veggies,Fresh Fruits,Mumbai,2016-03-09,2016,Mar,Q1,West,1715,0.25,343,Maharashtra
OD8284,Komal,"Eggs, Meat & Fish",Chicken,Lucknow,2018-01-09,2018,Jan,Q1,North,1189,0.22,475.6,Uttar Pradesh
OD8285,Komal,Oil & Masala,Spices,Shimla,2019-06-08,2019,Jun,Q2,North,1068,0.14,85.44,Himachal Pradesh
OD8286,Veena,Snacks,Noodles,Bengaluru,2017-10-01,2017,Oct,Q4,South,835,0.2,334,Karnataka
OD8287,Surya,Fruits & Veggies,Fresh Fruits,Bengaluru,2015-06-04,2015,Jun,Q2,South,2259,0.11,971.37,Karnataka
OD8288,Komal,Snacks,Cookies,Unknown,2018-09-08,2018,Sep,Q3,Others,731,0.32,321.64,Andhra Pradesh
OD8289,Ridhesh,Fruits & Veggies,Organic Fruits,Gurugram,2015-03-04,2015,Mar,Q1,North,1900,0.23,437,Haryana
OD8290,Muneer,Fruits & Veggies,Organic Vegetables,Bhopal,2018-03-11,2018,Mar,Q1,Central,1056,0.13,411.84,Madhya Pradesh
OD8291,Vince,Fruits & Veggies,Fresh Fruits,Jaipur,2017-02-03,2017,Feb,Q1,West,1449,0.33,101.43,Rajasthan
OD8292,Yadav,Bakery,Breads & Buns,New Delhi,2016-05-12,2016,May,Q2,North,2493,0.19,1022.13,Delhi
OD8293,Hafiz,"Eggs, Meat & Fish",Fish,Bengaluru,2017-08-10,2017,Aug,Q3,South,667,0.25,193.43,Karnataka
OD8294,Amrish,Fruits & Veggies,Fresh Fruits,Mumbai,2017-09-02,2017,Sep,Q3,West,1500,0.35,360,Maharashtra
OD8295,Ramesh,Oil & Masala,Spices,Unknown,2017-07-11,2017,Jul,Q3,Others,1259,0.17,239.21,Andhra Pradesh
OD8296,Muneer,Oil & Masala,Spices,Amritsar,2016-11-07,2016,Nov,Q4,North,2331,0.25,815.85,Punjab
OD8297,Sudeep,"Eggs, Meat & Fish",Chicken,Dehradun,2017-07-08,2017,Jul,Q3,North,764,0.29,183.36,Uttarakhand
OD8298,Arvind,Bakery,Cakes,Ranchi,2016-02-02,2016,Feb,Q1,East,1275,0.3,522.75,Jharkhand
OD8299,Akash,Food Grains,Organic Staples,Ahmedabad,2018-02-10,2018,Feb,Q1,West,2493,0.16,349.02,Gujarat
OD8300,Surya,Snacks,Cookies,Lucknow,2018-09-09,2018,Sep,Q3,North,1519,0.13,592.41,Uttar Pradesh
OD8301,Sudeep,Food Grains,Dals & Pulses,Ahmedabad,2016-08-12,2016,Aug,Q3,West,1253,0.13,451.08,Gujarat
OD8302,Veena,Oil & Masala,Masalas,Lucknow,2018-08-10,2018,Aug,Q3,North,1272,0.18,508.8,Uttar Pradesh
OD8303,Ganesh,Beverages,Health Drinks,Lucknow,2017-04-05,2017,Apr,Q2,North,2444,0.13,586.56,Uttar Pradesh
OD8304,Sheeba,Bakery,Breads & Buns,Shimla,2017-09-01,2017,Sep,Q3,North,1174,0.11,457.86,Himachal Pradesh
OD8305,Malik,Bakery,Biscuits,Ranchi,2019-07-09,2019,Jul,Q3,East,1738,0.24,173.8,Jharkhand
OD8306,Anu,Beverages,Health Drinks,Lucknow,2020-02-07,2020,Feb,Q1,North,1525,0.12,198.25,Uttar Pradesh
OD8307,Kumar,Oil & Masala,Masalas,Unknown,2017-01-08,2017,Jan,Q1,Others,1647,0.1,197.64,Andhra Pradesh
OD8308,Shree,Beverages,Soft Drinks,Mumbai,2018-03-06,2018,Mar,Q1,West,1366,0.15,368.82,Maharashtra
OD8309,Sudha,"Eggs, Meat & Fish",Fish,Unknown,2018-11-07,2018,Nov,Q4,Others,1015,0.15,436.45,Andhra Pradesh
OD8310,Verma,Fruits & Veggies,Organic Vegetables,New Delhi,2016-03-09,2016,Mar,Q1,North,2182,0.31,414.58,Delhi
OD8311,Sudha,Fruits & Veggies,Organic Vegetables,Kochi,2018-12-10,2018,Dec,Q4,South,2092,0.25,732.2,Kerala
OD8312,Yadav,Snacks,Chocolates,Mumbai,2018-02-03,2018,Feb,Q1,West,1730,0.31,86.5,Maharashtra
OD8313,Vince,Bakery,Cakes,Mumbai,2019-01-10,2019,Jan,Q1,West,1323,0.19,343.98,Maharashtra
OD8314,Surya,Fruits & Veggies,Organic Fruits,Mumbai,2020-03-05,2020,Mar,Q1,West,2150,0.25,903,Maharashtra
OD8315,Vidya,"Eggs, Meat & Fish",Mutton,Jaipur,2017-02-07,2017,Feb,Q1,West,2226,0.14,779.1,Rajasthan
OD8316,Roshan,Bakery,Biscuits,Amritsar,2019-08-03,2019,Aug,Q3,North,1276,0.27,242.44,Punjab
OD8317,Mathew,Food Grains,Atta & Flour,Lucknow,2018-12-11,2018,Dec,Q4,North,1851,0.1,148.08,Uttar Pradesh
OD8318,Peer,Food Grains,Organic Staples,Ranchi,2017-05-09,2017,May,Q2,East,1647,0.13,214.11,Jharkhand
OD8319,Sudeep,Snacks,Chocolates,Amritsar,2020-03-11,2020,Mar,Q1,North,1215,0.21,437.4,Punjab
OD8320,Sabeela,"Eggs, Meat & Fish",Mutton,Amritsar,2017-07-10,2017,Jul,Q3,North,1749,0.1,682.11,Punjab
OD8321,Akash,Food Grains,Atta & Flour,Shimla,2019-06-08,2019,Jun,Q2,North,2065,0.2,805.35,Himachal Pradesh
OD8322,Malik,Snacks,Cookies,Lucknow,2018-03-06,2018,Mar,Q1,North,1514,0.19,181.68,Uttar Pradesh
OD8323,Sabeela,Fruits & Veggies,Organic Vegetables,Unknown,2018-05-10,2018,May,Q2,Others,1199,0.35,515.57,Andhra Pradesh
OD8324,James,"Eggs, Meat & Fish",Chicken,New Delhi,2018-02-12,2018,Feb,Q1,North,1586,0.11,570.96,Delhi
OD8325,Shah,"Eggs, Meat & Fish",Mutton,Shimla,2018-08-10,2018,Aug,Q3,North,660,0.18,118.8,Himachal Pradesh
OD8326,Ramesh,Snacks,Cookies,Kochi,2019-01-12,2019,Jan,Q1,South,1113,0.31,422.94,Kerala
OD8327,Peer,Snacks,Chocolates,Mumbai,2018-02-02,2018,Feb,Q1,West,1246,0.18,373.8,Maharashtra
OD8328,Harish,Beverages,Health Drinks,New Delhi,2019-02-12,2019,Feb,Q1,North,700,0.29,217,Delhi
OD8329,Amy,Fruits & Veggies,Fresh Vegetables,New Delhi,2018-09-08,2018,Sep,Q3,North,719,0.17,244.46,Delhi
OD8330,Verma,Fruits & Veggies,Organic Fruits,Mumbai,2017-02-05,2017,Feb,Q1,West,1546,0.35,401.96,Maharashtra
OD8331,Amrish,Fruits & Veggies,Fresh Vegetables,New Delhi,2017-02-05,2017,Feb,Q1,North,1309,0.34,65.45,Delhi
OD8332,Jonas,Bakery,Breads & Buns,Jaipur,2018-04-09,2018,Apr,Q2,West,1349,0.34,310.27,Rajasthan
OD8333,Arutra,Fruits & Veggies,Fresh Vegetables,Patna,2017-01-04,2017,Jan,Q1,East,1150,0.3,299,Bihar
OD8334,Komal,Oil & Masala,Spices,Shimla,2018-10-05,2018,Oct,Q4,North,1713,0.28,359.73,Himachal Pradesh
OD8335,Yadav,Bakery,Biscuits,Lucknow,2019-01-10,2019,Jan,Q1,North,997,0.26,239.28,Uttar Pradesh
OD8336,Surya,Snacks,Cookies,Lucknow,2018-03-11,2018,Mar,Q1,North,1573,0.29,157.3,Uttar Pradesh
OD8337,Jackson,Snacks,Noodles,Dehradun,2016-11-09,2016,Nov,Q4,North,2253,0.16,698.43,Uttarakhand
OD8338,Vidya,Fruits & Veggies,Fresh Fruits,Ahmedabad,2018-02-12,2018,Feb,Q1,West,1109,0.18,432.51,Gujarat
OD8339,Mathew,"Eggs, Meat & Fish",Fish,Kochi,2017-01-03,2017,Jan,Q1,South,1156,0.11,184.96,Kerala
OD8340,Malik,Bakery,Breads & Buns,Unknown,2019-01-12,2019,Jan,Q1,Others,511,0.14,86.87,Andhra Pradesh
OD8341,Hafiz,Food Grains,Atta & Flour,New Delhi,2017-02-12,2017,Feb,Q1,North,2318,0.31,370.88,Delhi
OD8342,Komal,Fruits & Veggies,Organic Fruits,Ahmedabad,2019-12-09,2019,Dec,Q4,West,623,0.12,112.14,Gujarat
OD8343,Shree,Beverages,Health Drinks,Ahmedabad,2019-05-08,2019,May,Q2,West,1512,0.33,181.44,Gujarat
OD8344,Arvind,Food Grains,Dals & Pulses,Mumbai,2017-03-06,2017,Mar,Q1,West,990,0.35,445.5,Maharashtra
OD8345,Akash,"Eggs, Meat & Fish",Eggs,Amritsar,2019-12-09,2019,Dec,Q4,North,1448,0.26,173.76,Punjab
OD8346,Sudeep,Oil & Masala,Masalas,Ranchi,2016-01-05,2016,Jan,Q1,East,1788,0.14,625.8,Jharkhand
OD8347,Willams,Food Grains,Atta & Flour,Kochi,2018-02-03,2018,Feb,Q1,South,1907,0.2,362.33,Kerala
OD8348,Hafiz,Oil & Masala,Masalas,Bengaluru,2017-10-03,2017,Oct,Q4,South,2380,0.35,999.6,Karnataka
OD8349,Ramesh,Oil & Masala,Edible Oil & Ghee,Unknown,2018-02-04,2018,Feb,Q1,Others,2467,0.34,937.46,Andhra Pradesh
OD8350,Muneer,Beverages,Health Drinks,Bhopal,2019-08-08,2019,Aug,Q3,Central,1359,0.2,95.13,Madhya Pradesh
OD8351,Veronica,Beverages,Soft Drinks,Gurugram,2017-05-12,2017,May,Q2,North,996,0.27,199.2,Haryana
OD8352,Amy,Bakery,Cakes,Unknown,2016-11-07,2016,Nov,Q4,Others,1917,0.17,383.4,Andhra Pradesh
OD8353,Sudha,Food Grains,Organic Staples,Bengaluru,2019-12-01,2019,Dec,Q4,South,1073,0.13,96.57,Karnataka
OD8354,Sharon,Snacks,Chocolates,Lucknow,2017-04-11,2017,Apr,Q2,North,1935,0.12,715.95,Uttar Pradesh
OD8355,Adavan,Fruits & Veggies,Fresh Vegetables,Unknown,2019-05-09,2019,May,Q2,Others,1956,0.23,567.24,Andhra Pradesh
OD8356,Akash,Bakery,Breads & Buns,Jaipur,2019-07-09,2019,Jul,Q3,West,1983,0.25,436.26,Rajasthan
OD8357,Yusuf,Beverages,Soft Drinks,Lucknow,2017-03-03,2017,Mar,Q1,North,1751,0.23,682.89,Uttar Pradesh
OD8358,Mathew,"Eggs, Meat & Fish",Mutton,Gurugram,2020-04-05,2020,Apr,Q2,North,1457,0.1,480.81,Haryana
OD8359,Krithika,Beverages,Health Drinks,Mumbai,2015-12-04,2015,Dec,Q4,West,1554,0.33,699.3,Maharashtra
OD8360,Ram,Beverages,Health Drinks,Gurugram,2020-04-07,2020,Apr,Q2,North,785,0.27,47.1,Haryana
OD8361,Hussain,Beverages,Soft Drinks,Shimla,2019-10-12,2019,Oct,Q4,North,1915,0.32,134.05,Himachal Pradesh
OD8362,Jackson,Bakery,Breads & Buns,Bengaluru,2018-12-03,2018,Dec,Q4,South,2000,0.27,100,Karnataka
OD8363,Amrish,Snacks,Cookies,Unknown,2018-02-09,2018,Feb,Q1,Others,2275,0.23,295.75,Andhra Pradesh
OD8364,Sundar,Beverages,Soft Drinks,Shimla,2020-04-05,2020,Apr,Q2,North,1919,0.35,307.04,Himachal Pradesh
OD8365,Vidya,Oil & Masala,Masalas,Bengaluru,2018-09-08,2018,Sep,Q3,South,1790,0.14,411.7,Karnataka
OD8366,Akash,"Eggs, Meat & Fish",Fish,Bengaluru,2018-04-05,2018,Apr,Q2,South,1676,0.24,636.88,Karnataka
OD8367,Ridhesh,Beverages,Health Drinks,Bengaluru,2018-06-04,2018,Jun,Q2,South,1205,0.26,144.6,Karnataka
OD8368,Jackson,Fruits & Veggies,Fresh Fruits,Shimla,2018-05-02,2018,May,Q2,North,2413,0.28,1037.59,Himachal Pradesh
OD8369,Veena,Snacks,Chocolates,Bengaluru,2019-11-02,2019,Nov,Q4,South,746,0.32,104.44,Karnataka
OD8370,Jonas,Oil & Masala,Edible Oil & Ghee,Ahmedabad,2018-12-11,2018,Dec,Q4,West,599,0.29,227.62,Gujarat
OD8371,Willams,Bakery,Biscuits,Bengaluru,2017-05-12,2017,May,Q2,South,1811,0.11,742.51,Karnataka
OD8372,Willams,Bakery,Biscuits,Dehradun,2018-11-07,2018,Nov,Q4,North,1384,0.3,525.92,Uttarakhand
OD8373,Vidya,"Eggs, Meat & Fish",Mutton,Shimla,2016-11-07,2016,Nov,Q4,North,2278,0.35,637.84,Himachal Pradesh
OD8374,Krithika,"Eggs, Meat & Fish",Mutton,Unknown,2018-02-12,2018,Feb,Q1,Others,1504,0.12,210.56,Andhra Pradesh
OD8375,Sabeela,Fruits & Veggies,Organic Fruits,Lucknow,2019-11-01,2019,Nov,Q4,North,2217,0.26,554.25,Uttar Pradesh
OD8376,Sundar,Oil & Masala,Spices,Kochi,2017-04-05,2017,Apr,Q2,South,2115,0.35,148.05,Kerala
OD8377,Malik,Food Grains,Organic Staples,Lucknow,2017-09-01,2017,Sep,Q3,North,1757,0.35,105.42,Uttar Pradesh
OD8378,Ridhesh,Snacks,Chocolates,New Delhi,2018-03-12,2018,Mar,Q1,North,1350,0.33,432,Delhi
OD8379,Ganesh,Food Grains,Organic Staples,Shimla,2018-09-05,2018,Sep,Q3,North,2176,0.23,108.8,Himachal Pradesh
OD8380,Ravi,Oil & Masala,Masalas,Jaipur,2015-12-04,2015,Dec,Q4,West,1200,0.26,240,Rajasthan
OD8381,Vince,Food Grains,Organic Staples,Dehradun,2019-01-12,2019,Jan,Q1,North,1823,0.1,91.15,Uttarakhand
OD8382,Verma,Fruits & Veggies,Fresh Vegetables,Mumbai,2018-06-12,2018,Jun,Q2,West,1936,0.32,329.12,Maharashtra
OD8383,Ganesh,Food Grains,Organic Staples,Ranchi,2018-06-07,2018,Jun,Q2,East,1193,0.21,178.95,Jharkhand
OD8384,Mathew,Snacks,Cookies,New Delhi,2015-07-09,2015,Jul,Q3,North,983,0.31,167.11,Delhi
OD8385,Alan,Oil & Masala,Edible Oil & Ghee,Unknown,2017-12-03,2017,Dec,Q4,Others,1856,0.12,779.52,Andhra Pradesh
OD8386,Peer,Beverages,Soft Drinks,Shimla,2020-01-07,2020,Jan,Q1,North,2442,0.26,781.44,Himachal Pradesh
OD8387,Suresh,"Eggs, Meat & Fish",Fish,Unknown,2019-01-06,2019,Jan,Q1,Others,819,0.24,319.41,Andhra Pradesh
OD8388,Sudha,Beverages,Health Drinks,New Delhi,2017-06-03,2017,Jun,Q2,North,520,0.3,150.8,Delhi
OD8389,Ravi,Snacks,Chocolates,Lucknow,2019-05-02,2019,May,Q2,North,2224,0.19,822.88,Uttar Pradesh
OD8390,Ravi,"Eggs, Meat & Fish",Fish,Mumbai,2017-07-03,2017,Jul,Q3,West,1290,0.31,516,Maharashtra
OD8391,Kumar,Snacks,Chocolates,Mumbai,2017-10-06,2017,Oct,Q4,West,1294,0.33,517.6,Maharashtra
OD8392,Yadav,Snacks,Chocolates,Lucknow,2017-02-09,2017,Feb,Q1,North,620,0.27,117.8,Uttar Pradesh
OD8393,Vince,Bakery,Cakes,New Delhi,2016-09-09,2016,Sep,Q3,North,1154,0.35,426.98,Delhi
OD8394,Hussain,Fruits & Veggies,Organic Fruits,Mumbai,2018-07-09,2018,Jul,Q3,West,773,0.13,123.68,Maharashtra
OD8395,Suresh,Bakery,Biscuits,Ahmedabad,2017-07-12,2017,Jul,Q3,West,1897,0.19,341.46,Gujarat
OD8396,Roshan,"Eggs, Meat & Fish",Chicken,Ranchi,2019-02-09,2019,Feb,Q1,East,586,0.29,29.3,Jharkhand
OD8397,Ramesh,"Eggs, Meat & Fish",Eggs,Mumbai,2016-02-11,2016,Feb,Q1,West,821,0.25,229.88,Maharashtra
OD8398,James,Beverages,Health Drinks,Lucknow,2018-01-12,2018,Jan,Q1,North,1086,0.23,184.62,Uttar Pradesh
OD8399,Suresh,Oil & Masala,Masalas,Patna,2019-05-02,2019,May,Q2,East,2076,0.2,747.36,Bihar
OD8400,Roshan,Bakery,Biscuits,Bhopal,2018-07-09,2018,Jul,Q3,Central,1758,0.16,544.98,Madhya Pradesh
OD8401,Vidya,Bakery,Breads & Buns,Hyderabad,2015-09-09,2015,Sep,Q3,South,2133,0.24,767.88,Telangana
OD8402,Yadav,Beverages,Soft Drinks,Lucknow,2019-05-02,2019,May,Q2,North,1849,0.24,332.82,Uttar Pradesh
OD8403,Malik,Oil & Masala,Edible Oil & Ghee,Shimla,2019-10-08,2019,Oct,Q4,North,1153,0.26,138.36,Himachal Pradesh
OD8404,Amy,Snacks,Cookies,Lucknow,2015-06-04,2015,Jun,Q2,North,1869,0.27,616.77,Uttar Pradesh
OD8405,Anu,"Eggs, Meat & Fish",Mutton,Bhopal,2019-05-02,2019,May,Q2,Central,910,0.24,154.7,Madhya Pradesh
OD8406,Roshan,Fruits & Veggies,Fresh Fruits,Jaipur,2020-06-10,2020,Jun,Q2,West,2317,0.23,486.57,Rajasthan
OD8407,Malik,Fruits & Veggies,Organic Fruits,Ahmedabad,2018-04-09,2018,Apr,Q2,West,763,0.16,343.35,Gujarat
OD8408,Harish,"Eggs, Meat & Fish",Chicken,Gurugram,2018-02-04,2018,Feb,Q1,North,781,0.16,101.53,Haryana
OD8409,Haseena,"Eggs, Meat & Fish",Mutton,Ranchi,2016-08-12,2016,Aug,Q3,East,2265,0.19,294.45,Jharkhand
OD8410,Alan,Oil & Masala,Edible Oil & Ghee,Bhopal,2016-08-12,2016,Aug,Q3,Central,884,0.1,238.68,Madhya Pradesh
OD8411,Vince,"Eggs, Meat & Fish",Mutton,Shimla,2018-02-10,2018,Feb,Q1,North,1565,0.12,641.65,Himachal Pradesh
OD8412,Sudha,Fruits & Veggies,Organic Fruits,Bengaluru,2018-02-10,2018,Feb,Q1,South,704,0.22,70.4,Karnataka
OD8413,Yusuf,Oil & Masala,Edible Oil & Ghee,Lucknow,2018-02-10,2018,Feb,Q1,North,901,0.29,45.05,Uttar Pradesh
OD8414,Sabeela,Bakery,Cakes,Patna,2018-02-10,2018,Feb,Q1,East,2229,0.24,334.35,Bihar
OD8415,Aditi,Food Grains,Organic Staples,Bengaluru,2018-09-05,2018,Sep,Q3,South,990,0.3,386.1,Karnataka
OD8416,Sheeba,"Eggs, Meat & Fish",Eggs,Gurugram,2016-04-12,2016,Apr,Q2,North,1014,0.25,283.92,Haryana
OD8417,Veronica,Snacks,Chocolates,Kochi,2015-08-02,2015,Aug,Q3,South,1624,0.3,276.08,Kerala
OD8418,Sundar,Fruits & Veggies,Organic Fruits,Lucknow,2019-07-02,2019,Jul,Q3,North,2153,0.16,602.84,Uttar Pradesh
OD8419,Sharon,Snacks,Cookies,Patna,2020-06-11,2020,Jun,Q2,East,2342,0.33,936.8,Bihar
OD8420,Ridhesh,Beverages,Health Drinks,Kochi,2018-02-06,2018,Feb,Q1,South,2228,0.2,111.4,Kerala
OD8421,Esther,"Eggs, Meat & Fish",Fish,New Delhi,2018-08-07,2018,Aug,Q3,North,1787,0.15,696.93,Delhi
OD8422,Komal,Oil & Masala,Masalas,Ahmedabad,2018-05-12,2018,May,Q2,West,1583,0.29,253.28,Gujarat
OD8423,Ravi,Bakery,Biscuits,Ahmedabad,2019-11-03,2019,Nov,Q4,West,701,0.31,119.17,Gujarat
OD8424,Vinne,Fruits & Veggies,Organic Vegetables,Mumbai,2018-08-06,2018,Aug,Q3,West,1341,0.3,187.74,Maharashtra
OD8425,Vidya,Bakery,Breads & Buns,Lucknow,2018-11-06,2018,Nov,Q4,North,2030,0.23,487.2,Uttar Pradesh
OD8426,Adavan,Snacks,Noodles,Kochi,2020-04-09,2020,Apr,Q2,South,1920,0.24,518.4,Kerala
OD8427,Jonas,Fruits & Veggies,Fresh Fruits,Kochi,2016-04-12,2016,Apr,Q2,South,1869,0.18,411.18,Kerala
OD8428,Arvind,Fruits & Veggies,Organic Vegetables,Mumbai,2017-02-09,2017,Feb,Q1,West,620,0.29,117.8,Maharashtra
OD8429,Kumar,Snacks,Noodles,Shimla,2018-10-08,2018,Oct,Q4,North,1028,0.33,318.68,Himachal Pradesh
OD8430,Vinne,Bakery,Cakes,Lucknow,2017-12-11,2017,Dec,Q4,North,912,0.28,328.32,Uttar Pradesh
OD8431,Arvind,Fruits & Veggies,Organic Fruits,Dehradun,2017-09-09,2017,Sep,Q3,North,1043,0.3,302.47,Uttarakhand
OD8432,Rumaiza,Beverages,Health Drinks,Kochi,2017-11-12,2017,Nov,Q4,South,966,0.21,86.94,Kerala
OD8433,Yusuf,Beverages,Soft Drinks,Bhopal,2017-12-10,2017,Dec,Q4,Central,1403,0.22,238.51,Madhya Pradesh
OD8434,Komal,"Eggs, Meat & Fish",Fish,Lucknow,2018-03-11,2018,Mar,Q1,North,633,0.17,50.64,Uttar Pradesh
OD8435,Ravi,Oil & Masala,Spices,Lucknow,2018-06-12,2018,Jun,Q2,North,798,0.14,135.66,Uttar Pradesh
